vertex_1,vertex_2,diameter
7814,7814,4.1414
7814,7814,4.1154
7814,7814,4.1154
7814,7814,4.1154
7814,7814,4.1154
7814,7814,4.1154
7814,7814,4.1154
7814,7814,4.1154
7814,7814,4.1154
7814,7814,4.1154
7814,7814,4.1154
7814,7814,4.1154
7814,7814,4.1154
7814,7814,4.1154
7814,7814,4.1154
7814,7814,4.1154
7814,7814,4.1154
7814,7814,4.1154
7814,7814,4.1154
7814,7814,4.1154
7814,7814,4.1154
7814,7814,4.1154
7814,7814,4.1154
7814,7814,4.1154
7814,7814,4.1154
7814,7814,4.1154
7814,7814,4.1154
7814,7814,4.1154
7814,7814,4.1154
7814,7814,4.1154
7814,7814,4.1154
7814,7814,4.1154
7814,7814,4.1154
7814,7814,4.1154
7814,7814,4.1154
7814,7814,4.1154
7814,7814,4.1154
7814,7814,4.1154
7814,7814,4.1154
7814,7814,4.1154
7814,7814,4.1154
7814,7814,4.1154
7814,7814,4.1154
7814,7814,4.1154
7814,7814,4.1154
7814,7814,4.1154
7814,7814,4.1154
7814,7814,4.1154
7814,7814,4.1154
7814,7814,4.1154
7814,7814,4.1154
7814,7814,4.1154
7814,7814,4.1154
7814,7814,4.1154
7814,7814,4.1154
7814,7814,4.1154
7814,7814,4.1154
7814,7815,4.0316
7815,7815,4.3612
7815,7815,4.7375
7815,7815,4.7375
7815,7815,4.7375
7815,7815,4.7375
7815,7815,4.7375
7815,7815,4.7375
7815,7815,4.7375
7815,7815,4.7375
7815,7815,4.7375
7815,7815,4.7375
7815,7815,4.7375
7815,7815,4.7375
7815,7815,4.7375
7815,7815,4.7375
7815,7815,4.7375
7815,7815,4.7375
7815,7815,4.7375
7815,7815,4.7375
7815,7815,4.7375
7815,7815,4.7375
7815,7815,4.7375
7815,7815,4.7375
7815,7816,3.8289
7816,7816,4.6979
7816,7816,4.5292
7816,7816,4.5292
7816,7816,4.5292
7816,7816,4.5292
7816,7816,4.5292
7816,7816,4.5292
7816,7816,4.5292
7816,7816,4.5292
7816,7816,4.5292
7816,7816,4.5292
7816,7816,4.5292
7816,7816,4.5292
7816,7816,4.5292
7816,7816,4.5292
7816,7816,4.5292
7816,7816,4.5292
7816,7816,4.5292
7816,7816,4.5292
7816,7816,4.5292
7816,7816,4.5292
7816,7816,4.5292
7816,7816,4.5292
7816,7816,4.5292
7816,7816,4.5292
7816,7816,4.5292
7816,7816,4.5292
7816,7816,4.5292
7816,7816,4.5292
7816,7816,4.5292
7816,7816,4.5292
7816,7816,4.5292
7816,7816,4.5292
7816,7817,4.0313
7817,7817,6.5122
7817,7817,7.0184
7817,7817,7.0184
7817,7817,7.0184
7817,7817,7.0184
7817,7817,7.0184
7817,7817,7.0184
7817,7817,7.0184
7817,7817,7.0184
7817,7817,7.0184
7817,7818,6.4891
7818,7818,6.5122
7818,7818,5.513
7818,7818,5.513
7818,7818,5.513
7818,7818,5.513
7818,7818,5.513
7818,7818,5.513
7818,7818,5.513
7818,7818,5.513
7818,7818,5.513
7818,7818,5.513
7818,7818,5.513
7818,7818,5.513
7818,7818,5.513
7818,7818,5.513
7818,7818,5.513
7818,7818,5.513
7818,7818,5.513
7818,7818,5.513
7818,7818,5.513
7818,7818,5.513
7818,7819,4.3854
7819,7819,3.9617
7819,7819,4.0005
7819,7819,4.0005
7819,7819,4.0005
7819,7819,4.0005
7819,7819,4.0005
7819,7819,4.0005
7819,7819,4.0005
7819,7819,4.0005
7819,7819,4.0005
7819,7819,4.0005
7819,7819,4.0005
7819,7819,4.0005
7819,7819,4.0005
7819,7819,4.0005
7819,7819,4.0005
7819,7819,4.0005
7819,7819,4.0005
7819,7819,4.0005
7819,7820,3.7323
7820,7820,3.9617
7820,7820,4.0517
7820,7820,4.0517
7820,7820,4.0517
7820,7820,4.0517
7820,7821,4.0517
7821,7821,3.7323
7821,7821,3.6491
7821,7821,3.691
7821,7821,3.691
7821,7821,3.691
7821,7821,3.691
7821,7821,3.691
7821,7821,3.691
7821,7821,3.691
7821,7821,3.691
7821,7822,3.6357
7822,7822,4.7557
7822,7822,5.938
7822,7822,5.938
7822,7822,5.938
7822,7822,5.938
7822,7822,5.938
7822,7822,5.938
7822,7822,5.938
7822,7822,5.938
7822,7822,5.938
7822,7822,5.938
7822,7822,5.938
7822,7822,5.938
7822,7823,5.2726
7823,7823,4.7557
7823,7823,3.3705
7823,7823,3.3705
7823,7823,3.3705
7823,7823,3.3705
7823,7823,3.3705
7823,7823,3.3705
7823,7823,3.3705
7823,7823,3.3705
7823,7823,3.3705
7823,7823,3.3705
7823,7823,3.3705
7823,7823,3.3705
7823,7823,3.3705
7823,7823,3.3705
7823,7823,3.3705
7823,7823,3.3705
7823,7823,3.3705
7823,7823,3.3705
7823,7823,3.3705
7823,7823,3.3705
7823,7823,3.3705
7823,7823,3.3705
7823,7823,3.3705
7823,7823,3.3705
7823,7823,3.3705
7823,7823,3.3705
7823,7823,3.3705
7823,7823,3.3705
7823,7823,3.3705
7823,7823,3.3705
7823,7823,3.3705
7823,7823,3.3705
7823,7823,3.3705
7823,7823,3.3705
7823,7823,3.3705
7823,7823,3.3705
7823,7823,3.3705
7823,7823,3.3705
7823,7823,3.3705
7823,7823,3.3705
7823,7823,3.3705
7823,7823,3.3705
7823,7823,3.3705
7823,7823,3.3705
7823,7823,3.3705
7823,7823,3.3705
7823,7823,3.3705
7823,7823,3.3705
7823,7823,3.3705
7823,7823,3.3705
7823,7823,3.3705
7823,7823,3.3705
7823,7824,3.8623
7824,7824,3.8407
7824,7824,3.3308
7824,7824,3.3308
7824,7824,3.3308
7824,7824,3.3308
7824,7824,3.3308
7824,7824,3.3308
7824,7824,3.3308
7824,7824,3.3308
7824,7824,3.3308
7824,7824,3.3308
7824,7824,3.3308
7824,7824,3.3308
7824,7824,3.3308
7824,7824,3.3308
7824,7824,3.3308
7824,7824,3.3308
7824,7824,3.3308
7824,7824,3.3308
7824,7824,3.3308
7824,7824,3.3308
7824,7824,3.3308
7824,7824,3.3308
7824,7824,3.3308
7824,7824,3.3308
7824,7824,3.3308
7824,7824,3.3308
7824,7824,3.3308
7824,7824,3.3308
7824,7824,3.3308
7824,7824,3.3308
7824,7824,3.3308
7824,7824,3.3308
7824,7824,3.3308
7824,7824,3.3308
7824,7824,3.3308
7824,7824,3.3308
7824,7824,3.3308
7824,7824,3.3308
7824,7824,3.3308
7824,7824,3.3308
7824,7824,3.3308
7824,7824,3.3308
7824,7824,3.3308
7824,7824,3.3308
7824,7824,3.3308
7824,7824,3.3308
7824,7824,3.3308
7824,7824,3.3308
7824,7824,3.3308
7824,7824,3.3308
7824,7824,3.3308
7824,7824,3.3308
7824,7824,3.3308
7824,7824,3.3308
7824,7824,3.3308
7824,7824,3.3308
7824,7824,3.3308
7824,7824,3.3308
7824,7824,3.3308
7824,7824,3.3308
7824,7824,3.3308
7824,7824,3.3308
7824,7824,3.3308
7824,7824,3.3308
7824,7824,3.3308
7824,7824,3.3308
7824,7824,3.3308
7824,7824,3.3308
7824,7824,3.3308
7824,7824,3.3308
7824,7824,3.3308
7824,7824,3.3308
7824,7824,3.3308
7824,7824,3.3308
7824,7824,3.3308
7824,7824,3.3308
7824,7824,3.3308
7824,7825,4.4699
7825,7825,3.8407
7825,7825,4.1048
7825,7825,4.1048
7825,7825,4.1048
7825,7825,4.1048
7825,7825,4.1048
7825,7825,4.1048
7825,7825,4.1048
7825,7825,4.1048
7825,7825,4.1048
7825,7825,4.1048
7825,7825,4.1048
7825,7825,4.1048
7825,7825,4.1048
7825,7825,4.1048
7825,7825,4.1048
7825,7825,4.1048
7825,7825,4.1048
7825,7825,4.1048
7825,7825,4.1048
7825,7825,4.1048
7825,7825,4.1048
7825,7825,4.1048
7825,7825,4.1048
7825,7825,4.1048
7825,7825,4.1048
7825,7825,4.1048
7825,7825,4.1048
7825,7825,4.1048
7825,7825,4.1048
7825,7826,4.0558
7826,7826,5.0612
7826,7826,6.6291
7826,7826,6.6291
7826,7826,6.6291
7826,7826,6.6291
7826,7827,6.6291
7827,7827,4.7233
7827,7827,3.3099
7827,7827,2.4624
7827,7827,2.4624
7827,7827,2.4624
7827,7827,2.4624
7827,7827,2.4624
7827,7827,2.4624
7827,7827,2.4624
7827,7827,2.4624
7827,7827,2.4624
7827,7827,2.4624
7827,7827,2.4624
7827,7827,2.4624
7827,7827,2.4624
7827,7827,2.4624
7827,7827,2.4624
7827,7827,2.4624
7827,7827,2.4624
7827,7827,2.4624
7827,7827,2.4624
7827,7827,2.4624
7827,7827,2.4624
7827,7827,2.4624
7827,7827,2.4624
7827,7827,2.4624
7827,7827,2.4624
7827,7827,2.4624
7827,7827,2.4624
7827,7827,2.4624
7827,7827,2.4624
7827,7827,2.4624
7827,7827,2.4624
7827,7827,2.4624
7827,7827,2.4624
7827,7827,2.4624
7827,7827,2.4624
7827,7827,2.4624
7827,7827,2.4624
7827,7827,2.4624
7827,7827,2.4624
7827,7827,2.4624
7827,7827,2.4624
7827,7827,2.4624
7827,7827,2.4624
7827,7827,2.4624
7827,7827,2.4624
7827,7827,2.4624
7827,7827,2.4624
7827,7827,2.4624
7827,7827,2.4624
7827,7827,2.4624
7827,7827,2.4624
7827,7827,2.4624
7827,7827,2.4624
7827,7827,2.4624
7827,7827,2.4624
7827,7827,2.4624
7827,7827,2.4624
7827,7827,2.4624
7827,7827,2.4624
7827,7827,2.4624
7827,7827,2.4624
7827,7828,3.3995
7828,7828,3.3099
7828,7828,3.758
7828,7828,3.758
7828,7828,3.758
7828,7828,3.758
7828,7828,3.758
7828,7828,3.758
7828,7828,3.758
7828,7828,3.758
7828,7828,3.758
7828,7828,3.758
7828,7828,3.758
7828,7828,3.758
7828,7828,3.758
7828,7828,3.758
7828,7828,3.758
7828,7828,3.758
7828,7828,3.758
7828,7828,3.758
7828,7828,3.758
7828,7829,3.3995
7829,7829,4.1007
7829,7829,4.4997
7829,7829,4.4997
7829,7829,4.4997
7829,7829,4.4997
7829,7829,4.4997
7829,7829,4.4997
7829,7829,4.4997
7829,7829,4.4997
7829,7829,4.4997
7829,7829,4.4997
7829,7829,4.4997
7829,7829,4.4997
7829,7829,4.4997
7829,7829,4.4997
7829,7829,4.4997
7829,7829,4.4997
7829,7829,4.4997
7829,7830,3.9366
7830,7830,4.1007
7830,7830,3.3631
7830,7830,3.3631
7830,7830,3.3631
7830,7830,3.3631
7830,7830,3.3631
7830,7830,3.3631
7830,7830,3.3631
7830,7830,3.3631
7830,7830,3.3631
7830,7830,3.3631
7830,7830,3.3631
7830,7830,3.3631
7830,7830,3.3631
7830,7830,3.3631
7830,7830,3.3631
7830,7830,3.3631
7830,7830,3.3631
7830,7830,3.3631
7830,7830,3.3631
7830,7830,3.3631
7830,7830,3.3631
7830,7830,3.3631
7830,7830,3.3631
7830,7830,3.3631
7830,7830,3.3631
7830,7830,3.3631
7830,7830,3.3631
7830,7830,3.3631
7830,7830,3.3631
7830,7830,3.3631
7830,7830,3.3631
7830,7830,3.3631
7830,7830,3.3631
7830,7830,3.3631
7830,7830,3.3631
7830,7830,3.3631
7830,7830,3.3631
7830,7830,3.3631
7830,7830,3.3631
7830,7830,3.3631
7830,7830,3.3631
7830,7830,3.3631
7830,7830,3.3631
7830,7831,3.5559
7831,7831,3.9955
7831,7831,3.9398
7831,7831,3.9398
7831,7831,3.9398
7831,7831,3.9398
7831,7831,3.9398
7831,7831,3.9398
7831,7831,3.9398
7831,7831,3.9398
7831,7831,3.9398
7831,7831,3.9398
7831,7831,3.9398
7831,7831,3.9398
7831,7831,3.9398
7831,7831,3.9398
7831,7831,3.9398
7831,7831,3.9398
7831,7831,3.9398
7831,7831,3.9398
7831,7831,3.9398
7831,7831,3.9398
7831,7831,3.9398
7831,7831,3.9398
7831,7831,3.9398
7831,7831,3.9398
7831,7831,3.9398
7831,7831,3.9398
7831,7831,3.9398
7831,7831,3.9398
7831,7831,3.9398
7831,7831,3.9398
7831,7831,3.9398
7831,7831,3.9398
7831,7831,3.9398
7831,7831,3.9398
7831,7831,3.9398
7831,7831,3.9398
7831,7831,3.9398
7831,7831,3.9398
7831,7831,3.9398
7831,7831,3.9398
7831,7831,3.9398
7831,7831,3.9398
7831,7831,3.9398
7831,7831,3.9398
7831,7831,3.9398
7831,7831,3.9398
7831,7831,3.9398
7831,7831,3.9398
7831,7831,3.9398
7831,7831,3.9398
7831,7831,3.9398
7831,7831,3.9398
7831,7831,3.9398
7831,7831,3.9398
7831,7831,3.9398
7831,7831,3.9398
7831,7832,3.7231
7832,7832,3.9955
7832,7832,4.3367
7832,7832,4.3367
7832,7832,4.3367
7832,7832,4.3367
7832,7832,4.3367
7832,7832,4.3367
7832,7832,4.3367
7832,7832,4.3367
7832,7832,4.3367
7832,7832,4.3367
7832,7832,4.3367
7832,7832,4.3367
7832,7832,4.3367
7832,7832,4.3367
7832,7832,4.3367
7832,7832,4.3367
7832,7832,4.3367
7832,7832,4.3367
7832,7832,4.3367
7832,7832,4.3367
7832,7832,4.3367
7832,7832,4.3367
7832,7832,4.3367
7832,7832,4.3367
7832,7833,3.9498
7833,7833,3.9955
7833,7833,3.7099
7833,7833,3.7099
7833,7833,3.7099
7833,7833,3.7099
7833,7833,3.7099
7833,7833,3.7099
7833,7833,3.7099
7833,7833,3.7099
7833,7833,3.7099
7833,7833,3.7099
7833,7833,3.7099
7833,7833,3.7099
7833,7833,3.7099
7833,7833,3.7099
7833,7833,3.7099
7833,7833,3.7099
7833,7833,3.7099
7833,7833,3.7099
7833,7833,3.7099
7833,7833,3.7099
7833,7833,3.7099
7833,7833,3.7099
7833,7833,3.7099
7833,7833,3.7099
7833,7833,3.7099
7833,7833,3.7099
7833,7833,3.7099
7833,7833,3.7099
7833,7833,3.7099
7833,7833,3.7099
7833,7833,3.7099
7833,7833,3.7099
7833,7833,3.7099
7833,7833,3.7099
7833,7833,3.7099
7833,7833,3.7099
7833,7833,3.7099
7833,7833,3.7099
7833,7833,3.7099
7833,7833,3.7099
7833,7833,3.7099
7833,7833,3.7099
7833,7833,3.7099
7833,7833,3.7099
7833,7833,3.7099
7833,7833,3.7099
7833,7833,3.7099
7833,7833,3.7099
7833,7833,3.7099
7833,7833,3.7099
7833,7833,3.7099
7833,7833,3.7099
7833,7833,3.7099
7833,7833,3.7099
7833,7833,3.7099
7833,7833,3.7099
7833,7833,3.7099
7833,7833,3.7099
7833,7833,3.7099
7833,7833,3.7099
7833,7833,3.7099
7833,7833,3.7099
7833,7833,3.7099
7833,7833,3.7099
7833,7833,3.7099
7833,7833,3.7099
7833,7833,3.7099
7833,7833,3.7099
7833,7833,3.7099
7833,7833,3.7099
7833,7833,3.7099
7833,7833,3.7099
7833,7833,3.7099
7833,7833,3.7099
7833,7833,3.7099
7833,7833,3.7099
7833,7833,3.7099
7833,7833,3.7099
7833,7833,3.7099
7833,7833,3.7099
7833,7833,3.7099
7833,7833,3.7099
7833,7833,3.7099
7833,7833,3.7099
7833,7833,3.7099
7833,7833,3.7099
7833,7833,3.7099
7833,7833,3.7099
7833,7833,3.7099
7833,7833,3.7099
7833,7833,3.7099
7833,7833,3.7099
7833,7833,3.7099
7833,7833,3.7099
7833,7833,3.7099
7833,7833,3.7099
7833,7833,3.7099
7833,7833,3.7099
7833,7833,3.7099
7833,7833,3.7099
7833,7833,3.7099
7833,7833,3.7099
7833,7833,3.7099
7833,7833,3.7099
7833,7833,3.7099
7833,7834,3.8724
7834,7834,6.3952
7834,7834,5.6092
7834,7834,5.6092
7834,7834,5.6092
7834,7834,5.6092
7834,7834,5.6092
7834,7834,5.6092
7834,7834,5.6092
7834,7834,5.6092
7834,7834,5.6092
7834,7834,5.6092
7834,7834,5.6092
7834,7834,5.6092
7834,7834,5.6092
7834,7834,5.6092
7834,7834,5.6092
7834,7834,5.6092
7834,7834,5.6092
7834,7834,5.6092
7834,7834,5.6092
7834,7834,5.6092
7834,7834,5.6092
7834,7834,5.6092
7834,7834,5.6092
7834,7834,5.6092
7834,7834,5.6092
7834,7834,5.6092
7834,7834,5.6092
7834,7834,5.6092
7834,7834,5.6092
7834,7834,5.6092
7834,7834,5.6092
7834,7834,5.6092
7834,7834,5.6092
7834,7834,5.6092
7834,7834,5.6092
7834,7834,5.6092
7834,7834,5.6092
7834,7835,5.6866
7835,7835,6.3952
7835,7835,6.5712
7835,7835,6.5712
7835,7835,6.5712
7835,7835,6.5712
7835,7835,6.5712
7835,7835,6.5712
7835,7835,6.5712
7835,7835,6.5712
7835,7835,6.5712
7835,7835,6.5712
7835,7835,6.5712
7835,7835,6.5712
7835,7835,6.5712
7835,7835,6.5712
7835,7835,6.5712
7835,7835,6.5712
7835,7835,6.5712
7835,7835,6.5712
7835,7835,6.5712
7835,7835,6.5712
7835,7835,6.5712
7835,7835,6.5712
7835,7835,6.5712
7835,7835,6.5712
7835,7835,6.5712
7835,7835,6.5712
7835,7835,6.5712
7835,7835,6.5712
7835,7835,6.5712
7835,7835,6.5712
7835,7835,6.5712
7835,7836,5.7607
7836,7836,5.0382
7836,7836,4.1135
7836,7836,4.1135
7836,7836,4.1135
7836,7836,4.1135
7836,7836,4.1135
7836,7836,4.1135
7836,7836,4.1135
7836,7836,4.1135
7836,7836,4.1135
7836,7836,4.1135
7836,7836,4.1135
7836,7836,4.1135
7836,7836,4.1135
7836,7836,4.1135
7836,7836,4.1135
7836,7836,4.1135
7836,7836,4.1135
7836,7836,4.1135
7836,7836,4.1135
7836,7836,4.1135
7836,7836,4.1135
7836,7836,4.1135
7836,7836,4.1135
7836,7836,4.1135
7836,7836,4.1135
7836,7836,4.1135
7836,7836,4.1135
7836,7836,4.1135
7836,7836,4.1135
7836,7836,4.1135
7836,7836,4.1135
7836,7836,4.1135
7836,7836,4.1135
7836,7836,4.1135
7836,7836,4.1135
7836,7836,4.1135
7836,7836,4.1135
7836,7836,4.1135
7836,7836,4.1135
7836,7836,4.1135
7836,7836,4.1135
7836,7836,4.1135
7836,7836,4.1135
7836,7836,4.1135
7836,7836,4.1135
7836,7836,4.1135
7836,7836,4.1135
7836,7836,4.1135
7836,7836,4.1135
7836,7836,4.1135
7836,7836,4.1135
7836,7836,4.1135
7836,7836,4.1135
7836,7836,4.1135
7836,7836,4.1135
7836,7836,4.1135
7836,7836,4.1135
7836,7836,4.1135
7836,7836,4.1135
7836,7837,4.0411
7837,7837,5.0382
7837,7837,6.2636
7837,7837,6.2636
7837,7837,6.2636
7837,7837,6.2636
7837,7837,6.2636
7837,7837,6.2636
7837,7837,6.2636
7837,7837,6.2636
7837,7837,6.2636
7837,7837,6.2636
7837,7838,6.1292
7838,7838,4.7233
7838,7838,4.4392
7838,7838,4.4392
7838,7838,4.4392
7838,7838,4.4392
7838,7838,4.4392
7838,7838,4.4392
7838,7838,4.4392
7838,7838,4.4392
7838,7838,4.4392
7838,7838,4.4392
7838,7838,4.4392
7838,7838,4.4392
7838,7838,4.4392
7838,7838,4.4392
7838,7838,4.4392
7838,7838,4.4392
7838,7838,4.4392
7838,7838,4.4392
7838,7838,4.4392
7838,7839,4.4837
7839,7839,4.7054
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7839,4.0386
7839,7840,4.4033
7840,7840,4.7054
7840,7840,5.6214
7840,7840,5.6214
7840,7840,5.6214
7840,7840,5.6214
7840,7840,5.6214
7840,7840,5.6214
7840,7840,5.6214
7840,7840,5.6214
7840,7840,5.6214
7840,7840,5.6214
7840,7840,5.6214
7840,7840,5.6214
7840,7840,5.6214
7840,7840,5.6214
7840,7840,5.6214
7840,7841,5.802
7841,7841,4.0313
7841,7841,3.1123
7841,7841,3.1123
7841,7841,3.1123
7841,7841,3.1123
7841,7841,3.1123
7841,7841,3.1123
7841,7841,3.1123
7841,7841,3.1123
7841,7841,3.1123
7841,7841,3.1123
7841,7841,3.1123
7841,7841,3.1123
7841,7841,3.1123
7841,7841,3.1123
7841,7841,3.1123
7841,7841,3.1123
7841,7841,3.1123
7841,7841,3.1123
7841,7841,3.1123
7841,7841,3.1123
7841,7841,3.1123
7841,7841,3.1123
7841,7841,3.1123
7841,7841,3.1123
7841,7841,3.1123
7841,7841,3.1123
7841,7841,3.1123
7841,7841,3.1123
7841,7841,3.1123
7841,7841,3.1123
7841,7841,3.1123
7841,7841,3.1123
7841,7841,3.1123
7841,7841,3.1123
7841,7841,3.1123
7841,7841,3.1123
7841,7841,3.1123
7841,7841,3.1123
7841,7841,3.1123
7841,7841,3.1123
7841,7841,3.1123
7841,7841,3.1123
7841,7841,3.1123
7841,7841,3.1123
7841,7841,3.1123
7841,7841,3.1123
7841,7841,3.1123
7841,7841,3.1123
7841,7841,3.1123
7841,7841,3.1123
7841,7841,3.1123
7841,7841,3.1123
7841,7841,3.1123
7841,7841,3.1123
7841,7841,3.1123
7841,7841,3.1123
7841,7841,3.1123
7841,7841,3.1123
7841,7841,3.1123
7841,7841,3.1123
7841,7841,3.1123
7841,7841,3.1123
7841,7841,3.1123
7841,7841,3.1123
7841,7841,3.1123
7841,7841,3.1123
7841,7841,3.1123
7841,7841,3.1123
7841,7841,3.1123
7841,7841,3.1123
7841,7841,3.1123
7841,7841,3.1123
7841,7841,3.1123
7841,7841,3.1123
7841,7842,4.7034
7842,7842,6.7239
7842,7842,6.4288
7842,7842,6.4288
7842,7842,6.4288
7842,7842,6.4288
7842,7842,6.4288
7842,7842,6.4288
7842,7842,6.4288
7842,7842,6.4288
7842,7842,6.4288
7842,7842,6.4288
7842,7842,6.4288
7842,7842,6.4288
7842,7842,6.4288
7842,7842,6.4288
7842,7842,6.4288
7842,7842,6.4288
7842,7842,6.4288
7842,7842,6.4288
7842,7842,6.4288
7842,7842,6.4288
7842,7842,6.4288
7842,7842,6.4288
7842,7842,6.4288
7842,7842,6.4288
7842,7842,6.4288
7842,7842,6.4288
7842,7842,6.4288
7842,7842,6.4288
7842,7843,5.9851
7843,7843,6.7239
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
7843,7843,7.1137
