vertex_1,vertex_2,diameter,length,flow_rate,rbc_velocity,ht
6306,6361,5.832130909e-06,3.594865403151731e-05,4.002139819724237e-17,1.9908785738153763e-06,0.3
6307,6401,3.9781656266e-06,5.591921677999444e-05,2.589663026302771e-19,2.479024356530171e-08,0.3
6308,6358,3.5507628918000003e-06,4.6390846929695234e-05,6.201193773495716e-19,7.143641901690518e-08,0.3
6308,6341,2.4630470276e-06,3.965612529163336e-05,5.482319254164657e-20,1.1506123548060847e-08,0.3
6309,6426,4.0262498856e-06,0.0001409435513265,9.795929062277395e-18,9.193739496242888e-07,0.3
6309,6521,3.4460520744e-06,0.0001152881549927,5.727574690884223e-18,6.924037807019825e-07,0.3
6311,6474,3.4031951428e-06,6.995059590415127e-05,4.262221340312885e-18,5.257220102725809e-07,0.3
6312,6413,4.6089968682e-06,7.260137953479868e-05,2.0750776186449215e-17,1.5539319210708743e-06,0.3
6313,6343,2.9529983997999995e-06,1.2388905057061258e-05,1.778505510014924e-18,2.750066895106067e-07,0.3
6314,6511,4.582789421e-06,0.0001009956262528,2.5961592312725324e-17,1.9629988955539926e-06,0.3
6314,6448,3.8139681816e-06,5.8654667375915325e-05,2.1681632472459467e-18,2.223947083088754e-07,0.3
6315,6332,3.735248804e-06,6.819056576077758e-05,-8.125774106889663e-18,-8.623012562596236e-07,0.3
6315,6436,3.8591673374e-06,6.70503720096806e-05,1.4207563722286102e-18,1.4295207595863878e-07,0.3
6315,6418,4.4657344818e-06,4.450913196383237e-05,-1.1274728536091604e-19,-8.905299565431454e-09,0.3
6316,6372,4.962409019399999e-06,2.35132607100434e-05,4.4560870546440235e-18,2.9415962549290123e-07,0.3
6317,6370,5.2724080086e-06,3.3362867593890404e-05,6.289928134056111e-17,3.7384066679168782e-06,0.3
6317,6395,3.9440603256e-06,7.350500321762135e-05,-2.7108566804423005e-18,-2.632020182184262e-07,0.3
6318,6412,4.4494552612e-06,0.0001229272292714,-8.610599384306739e-18,-6.842941491002392e-07,0.3
6318,6364,4.585987568e-06,0.0002107172326944,5.453435577262218e-18,4.118570073807013e-07,0.3
6319,6364,3.9398217202e-06,0.0001564268908281,-4.848252774145059e-19,-4.715575168635618e-08,0.3
6320,6407,4.4443154336e-06,3.304503034869462e-05,2.5156512260706552e-17,2.0031041530253073e-06,0.3
6321,6666,4.041302204199999e-06,0.0001441192529479,7.487092157987727e-18,6.983733217472895e-07,0.3
6321,6446,3.70920825e-06,6.080433153420932e-05,-5.3946064955728345e-18,-5.790214185188194e-07,0.3
6322,6356,3.179437399e-06,0.0001122847552043,2.0545987364201767e-19,2.8253399178424628e-08,0.3
6323,6483,5.961315155e-06,5.760550828100969e-05,3.493248388472664e-18,1.6709710997121e-07,0.3
6324,6345,3.7278690338e-06,8.65685424949238e-06,-3.9716697955247946e-18,-4.2282883993428947e-07,0.3
6325,6346,7.0183916092e-06,5.3580928733556855e-05,-2.694790110280917e-17,-9.570623363173024e-07,0.3
6325,6340,4.495557785e-06,6.191921677999444e-05,3.6571554503983047e-17,2.856405552965366e-06,0.3
6327,6517,3.4115145206e-06,9.72382669399652e-05,6.624629849985279e-19,8.139155790024792e-08,0.3
6328,6390,4.2146873474e-06,0.0001033633515508,1.2003062724692377e-17,1.0443719975147261e-06,0.3
6329,6661,5.260178566e-06,3.075930118551469e-05,-1.0939809905793894e-17,-6.528434927115335e-07,0.3
6329,6348,4.110587120000001e-06,8.845778599534971e-05,4.055423959853754e-18,3.6780247446087097e-07,0.3
6329,6384,4.558514118199999e-06,2.131710828733677e-05,6.884385945936385e-18,5.252341201795596e-07,0.3
6330,6334,5.7942090034e-06,1.1292528739883946e-05,-2.268409659699632e-18,-1.1416260222614091e-07,0.3
6331,6360,3.4715163708e-06,3.553444046914421e-05,-3.055310855530862e-18,-3.6500654889158543e-07,0.3
6331,6335,3.3194243908e-06,2.255974897445605e-05,6.301226659300973e-19,8.088979231386416e-08,0.3
6331,6335,3.5719306468e-06,9.48528137423857e-06,2.4251881896010585e-18,2.767072121004306e-07,0.3
6332,6364,3.9781656266e-06,1.1438793109825916e-05,-4.968610299846379e-18,-4.756335409789246e-07,0.3
6333,6365,3.7792336940000006e-06,0.0001133093347518,6.811733294241175e-19,7.092053403531526e-08,0.3
6333,6425,3.7498636246e-06,3.870528438653901e-05,-3.1986246199864012e-18,-3.372852732703385e-07,0.3
6334,6335,3.3170371056e-06,7.128694207795487e-05,-3.0553108555307654e-18,-3.926666660492363e-07,0.3
6334,6470,3.345188617799999e-06,6.82192740544414e-05,7.86901195830443e-19,9.977290782244935e-08,0.3
6336,6373,5.798327446e-06,3.565612529163336e-05,-3.2241017213912576e-17,-1.6205462611256616e-06,0.3
6336,6353,5.8371977806e-06,1.0756630355021698e-05,4.8209474709318544e-17,2.3944850193265876e-06,0.3
6337,6528,3.7088549138e-06,7.27975319575053e-05,1.0511350691068981e-17,1.1283936178675984e-06,0.3
6338,6381,4.426038742e-06,3.212362669512313e-05,-2.6875823406003618e-17,-2.1548702735889936e-06,0.3
6338,6383,3.5789985656e-06,0.0001695444469043,4.006803732283238e-18,4.5570696247395214e-07,0.3
6339,6417,3.9559252262e-06,3.3684104627438195e-05,9.24755503734491e-18,8.934429498728876e-07,0.3
6340,6347,6.1793084144e-06,3.204575930655364e-05,3.0412525653575284e-18,1.3637178568291794e-07,0.3
6340,6357,5.2668962478e-06,4.387418643129982e-05,3.3530301938627654e-17,1.996505242593171e-06,0.3
6341,6463,3.4424059392e-06,7.199368438021193e-05,-1.3041465312594022e-19,-1.5792621299218507e-08,0.3
6341,6406,3.237158537e-06,5.021927405444143e-05,1.8523784566765993e-19,2.475229634509221e-08,0.3
6343,6469,3.70920825e-06,5.923705402519023e-05,5.416368023635457e-18,5.813571571604234e-07,0.3
6344,6375,3.4109396934e-06,3.0195423464847618e-05,3.909525650866883e-18,4.804623077850974e-07,0.3
6345,6668,3.3329298496e-06,4.802312163173479e-05,6.375592281235085e-19,8.131420443110754e-08,0.3
6346,6373,7.156142234799999e-06,3.3948654031517306e-05,2.125459102516458e-17,7.280754174256382e-07,0.3
6346,6370,5.5178217888e-06,7.540376919637402e-05,-4.820249212796029e-17,-2.6452986508300883e-06,0.3
6348,6369,2.4615521430000004e-06,6.784402022191795e-05,-1.0527779042654035e-18,-2.212222475456385e-07,0.3
6349,6399,3.7184038162e-06,3.5730592891850854e-05,3.127062965920195e-18,3.342901059520289e-07,0.3
6349,6405,4.4657344818e-06,2.0656125291633364e-05,-5.564714761713884e-18,-4.3952678586103763e-07,0.3
6350,6464,3.7109322548e-06,4.412022690677113e-05,7.305673558463039e-18,7.835507518949788e-07,0.3
6351,6363,6.620212555e-06,2.0241911729260267e-05,-5.192105116152253e-17,-2.0537208074891832e-06,0.3
6351,6427,5.5610761642e-06,7.033950096121253e-05,3.427549103545252e-17,1.8552775717206117e-06,0.3
6352,6447,3.3238930702e-06,6.548309450066152e-05,5.017496724997166e-19,6.427182185980149e-08,0.3
6353,6360,4.7375469208e-06,1.3560477932315067e-05,3.0469833681503927e-17,2.1775964810418764e-06,0.3
6354,6426,4.3264923096e-06,2.1803118619434348e-05,8.892592531773029e-18,7.406913398629295e-07,0.3
6355,6477,3.9813969136e-06,4.555562022824503e-05,4.863588678320853e-18,4.64958726986995e-07,0.3
6356,6398,4.3781528472e-06,9.9410568773078e-05,1.4862791410014132e-17,1.213621653918252e-06,0.3
6357,6389,5.2668962478e-06,5.345851495320871e-05,4.185006923983937e-17,2.4918917459544425e-06,0.3
6358,6396,3.3238930702e-06,3.370601334439802e-05,-6.825847605803287e-18,-8.743596367022823e-07,0.3
6359,6410,2.9808614254e-06,2.870601334439802e-05,9.359727210140728e-19,1.4259107402355698e-07,0.3
6360,6454,4.898159980799999e-06,4.434095887693057e-05,2.741452282597228e-17,1.8506941163499302e-06,0.3
6361,6381,4.999739647e-06,4.167997588122717e-05,3.917841399146235e-17,2.553118628939954e-06,0.3
6361,6380,6.5314426422e-06,1.7488681162590575e-05,8.429842057848406e-19,3.4178275788189875e-08,0.3
6362,6386,7.010882377599998e-06,4.733828804643757e-05,1.0129385097221827e-16,3.6046311478643257e-06,0.3
6362,6527,5.258963108e-06,9.21603995513957e-05,2.8858736194092486e-17,1.722866210871206e-06,0.3
6363,6408,4.2158837318e-06,8.052885380721517e-05,3.3806391474333744e-18,2.9400655444595153e-07,0.3
6363,6386,6.7664628028e-06,4.294865403151732e-05,-5.530169030895258e-17,-2.1013562265967133e-06,0.3
6367,6396,4.4392352104e-06,1.758505747976789e-05,5.087297565288633e-18,4.058587179554141e-07,0.3
6368,6659,5.5178217888e-06,5.770115564032799e-05,6.3519479619092554e-18,3.4858777278934227e-07,0.3
6368,6371,6.548388958e-06,1.8292528739883945e-05,-4.021360840835713e-18,-1.6227289714928062e-07,0.3
6368,6472,5.5871019364e-06,5.380093174585731e-05,-2.330587121071027e-18,-1.251151265252549e-07,0.3
6369,6384,3.2044537068e-06,2.8609637027220704e-05,1.2225704020115501e-17,1.6603269140545286e-06,0.3
6370,6432,5.9380273818e-06,3.131637932947775e-05,1.4696789212602634e-17,7.079579563691574e-07,0.3
6372,6375,3.7128562928e-06,3.282769816688717e-05,-5.941500683885603e-18,-6.36703338350823e-07,0.3
6372,6443,4.3515667916e-06,2.473132184970985e-05,1.0397587738528017e-17,8.577179420771618e-07,0.3
6373,6488,5.033608436599999e-06,8.500315478740894e-05,-1.0986426188752058e-17,-7.076577543037779e-07,0.3
6374,6391,6.7664628028e-06,7.70674230225704e-06,-1.9859484516198735e-17,-7.546216257038967e-07,0.3
6374,6663,4.966369152000001e-06,8.399635521070493e-05,3.112370281771075e-17,2.051750187797997e-06,0.3
6375,6393,3.7579767704e-06,9.01871659724256e-05,-2.0319750330193874e-18,-2.1351289107066202e-07,0.3
6376,6380,3.169964075e-06,2.6924074484064483e-05,-2.500465449056014e-18,-3.4548448922171254e-07,0.3
6377,6383,6.8884568214e-06,1.353516942700323e-05,-1.471181956041667e-18,-5.4089178859659673e-08,0.3
6377,6513,4.5057053566e-06,9.393135801768443e-05,1.732358382765357e-17,1.3479206684663326e-06,0.3
6378,6456,3.8455007076e-06,2.7509860921691383e-05,7.700460337071211e-19,7.79304511581147e-08,0.3
6379,6452,4.4959044456e-06,0.000120848632925,-7.436814376886665e-18,-5.807737498433618e-07,0.3
6381,6475,3.7073168754e-06,0.0001350878738238,1.2302590585458903e-17,1.3215737618690873e-06,0.3
6382,6450,4.7375469208e-06,2.7341687834789588e-05,5.886808320269455e-18,4.20714245334669e-07,0.3
6383,6400,4.0994524956e-06,5.041348460451408e-05,2.535621776243616e-18,2.3099976897032478e-07,0.3
6384,6391,4.2077379226e-06,9.867098943094613e-05,1.9110089966052194e-17,1.6673135264138783e-06,0.3
6385,6436,3.3238930702e-06,2.0827698166887173e-05,3.2881642438657233e-18,4.211986935131004e-07,0.3
6386,6412,6.7998046876e-06,2.7706013344398017e-05,4.5992160663255774e-17,1.7318561561294803e-06,0.3
6387,6535,3.8377478122e-06,5.5094918401459264e-05,7.09170124447614e-18,7.200681455239516e-07,0.3
6388,6415,5.7007112504e-06,2.1142135623730947e-05,1.0719507232658742e-17,5.553139186098481e-07,0.3
6388,6468,4.3559932708e-06,3.695205381986932e-05,-2.4388989569525975e-18,-2.008476750196011e-07,0.3
6389,6435,4.2163085938e-06,5.094792507365827e-05,3.983315449564162e-18,3.4636191102723273e-07,0.3
6389,6493,4.478366851799999e-06,4.609078965524826e-05,3.7866753790275224e-17,2.976708281401028e-06,0.3
6390,6466,3.7579767704e-06,0.0001190236055886,2.0233575317485907e-19,2.1260739391630038e-08,0.3
6390,6521,3.9813969136e-06,0.0001491861920136,1.18007269715179e-17,1.1281486476550453e-06,0.3
6391,6498,6.0746650696e-06,4.1045030348694624e-05,-7.493945501528928e-19,-3.465433101463129e-08,0.3
6392,6665,5.2676463128e-06,1.7827698166887175e-05,1.8287063681887052e-18,1.0886020136793638e-07,0.3
6393,6397,4.443072318999999e-06,1.070674230225704e-05,-1.1146466705116114e-18,-8.879622188082537e-08,0.3
6393,6397,4.3515667916e-06,1.153516942700323e-05,-9.173283625072734e-19,-7.567226313303893e-08,0.3
6394,6399,4.582789421e-06,2.0217332181807444e-05,-3.60424913559294e-18,-2.725232330608022e-07,0.3
6396,6434,3.7184038162e-06,1.3535169427003231e-05,-1.7385500405165812e-18,-1.8585493275354283e-07,0.3
6397,6430,4.3264923096e-06,0.0002043624296631,-2.0319750330182307e-18,-1.6924944040747692e-07,0.3
6398,6414,4.2098822594e-06,6.455829105873801e-05,6.127640806448513e-18,5.341706854935562e-07,0.3
6398,6419,3.4715163708e-06,1.4999271042140985e-05,3.9899459054668e-18,4.7666389905373666e-07,0.3
6399,6447,3.3204827308e-06,2.865952507998537e-05,-4.771861696727363e-19,-6.12258608916065e-08,0.3
6401,6456,3.8836405278e-06,6.9550762524175e-05,3.96768484234487e-19,3.951067275899007e-08,0.3
6402,6665,4.1081786156e-06,2.1095647359318292e-05,-1.0596884746902638e-18,-9.620059278028497e-08,0.3
6402,6445,4.609482288399999e-06,1.914553541208296e-05,1.350385012229628e-18,1.011062027926471e-07,0.3
6402,6665,3.3091363906e-06,1.9195423464847614e-05,-2.90696537538827e-19,-3.750296061988426e-08,0.3
6403,6458,4.0704460144e-06,6.341275564665507e-05,6.882953639668294e-18,6.344517998583902e-07,0.3
6403,6427,6.1793084144e-06,1.4853006672199012e-05,-9.84158617627711e-18,-4.413032630367717e-07,0.3
6404,6524,4.2911686898e-06,5.377295241005248e-05,8.758081547788516e-18,7.395429942649201e-07,0.3
6405,6504,4.4334101676e-06,5.773326372234383e-05,-9.479670543398295e-18,-7.579471417396793e-07,0.3
6406,6537,3.2696089744e-06,0.0001221392197922,5.832955356623062e-20,7.671099919906666e-09,0.3
6406,6537,3.6185517312e-06,0.0001092170871808,1.2690829210146392e-19,1.417934299605349e-08,0.3
6407,6455,4.3499193192e-06,3.1123626695123123e-05,1.7707310059739105e-17,1.4616374242834216e-06,0.3
6408,6422,3.2685770988e-06,0.0001291165821174,-7.140078686289514e-19,-9.394874558475848e-08,0.3
6408,6411,4.6026983262e-06,3.934241679264861e-05,4.094647016062854e-18,3.0734040148355663e-07,0.3
6410,6428,3.3782563209999998e-06,2.6513260710043396e-05,2.4298576919204207e-19,3.0326770882683555e-08,0.3
6410,6428,3.3860564232e-06,9.438793109825915e-06,6.929869518218713e-19,8.617153825996766e-08,0.3
6411,6430,3.6744213104e-06,5.35303117229332e-05,4.9769089619837795e-18,5.424257473088668e-07,0.3
6412,6548,6.5120053292e-06,7.772500622992179e-05,3.738156127895403e-17,1.5238898907530787e-06,0.3
6415,6489,5.0632362366e-06,3.543393540575588e-05,1.0414740782690663e-17,6.640685668005368e-07,0.3
6416,6450,3.8897919654e-06,5.748382345852053e-05,4.49200238442097e-18,4.461608233656512e-07,0.3
6417,6491,3.7579767704e-06,4.955829105873802e-05,6.440490016906973e-18,6.767443600811332e-07,0.3
6418,6425,3.7579767704e-06,1.6095647359318296e-05,3.4036281563566733e-18,3.5764144538398314e-07,0.3
6418,6507,4.4392352104e-06,4.065539633377435e-05,-3.516375441718002e-18,-2.8053236719692457e-07,0.3
6419,6547,2.4607799054e-06,0.000169108324625,-1.8850057348788426e-19,-3.963485293108528e-08,0.3
6419,6490,4.117788314800001e-06,0.0001379873687604,4.1784464789546976e-18,3.778637342158302e-07,0.3
6420,6433,3.2674906254e-06,6.891994573785346e-05,3.276231792457261e-18,4.313137098035445e-07,0.3
6421,6502,4.4657344818e-06,5.122267384279343e-05,-3.414918430073233e-18,-2.6972597623052826e-07,0.3
6421,6422,3.205195427e-06,5.163081678632151e-05,2.843248817419016e-19,3.859884963979527e-08,0.3
6422,6437,3.710464239199999e-06,0.0001116498096718,-4.296829868869759e-19,-4.609396353246713e-08,0.3
6423,6499,4.0026164054e-06,9.757607102948685e-05,7.887196669740696e-18,7.474483100305047e-07,0.3
6423,6451,5.0716753006e-06,1.2292528739883946e-05,2.455804228940807e-17,1.5613775036082641e-06,0.3
6425,6453,3.2724721432e-06,1.86814337969452e-05,2.0500353637006685e-19,2.69229717485818e-08,0.3
6426,6522,4.4524521828e-06,4.109491840145928e-05,1.868852159404974e-17,1.4835180245174321e-06,0.3
6427,6506,5.8137478828e-06,3.4630816786321526e-05,2.4433904859158173e-17,1.2223347554650049e-06,0.3
6429,6444,3.7086024284e-06,0.0001414030402385,6.656022691837027e-18,7.14603170671158e-07,0.3
6430,6495,4.209785461399999e-06,5.241202668879604e-05,2.9449339289652888e-18,2.5673135096084487e-07,0.3
6431,6446,4.038577079799999e-06,2.236359655174941e-05,1.1616642209816376e-17,1.0847714323175212e-06,0.3
6431,6478,4.9859642982e-06,3.195205381986931e-05,-4.9026818705920435e-18,-3.210128658813741e-07,0.3
6432,6505,5.8371977806e-06,2.653516942700323e-05,1.815969313229553e-17,9.019619778691467e-07,0.3
6433,6441,3.2854654788e-06,1.3631545744180545e-05,3.9716599479682705e-18,5.183026499788087e-07,0.3
6434,6461,3.4424059392e-06,4.314140666587193e-05,-2.9609851635571187e-18,-3.585618351912097e-07,0.3
6435,6485,3.0148203372000005e-06,3.763421657467354e-05,2.5949819475731304e-18,3.8829950860177934e-07,0.3
6435,6517,3.8806431294e-06,3.648795220473156e-05,1.3883335019912003e-18,1.384267940876729e-07,0.3
6436,6459,4.4392352104e-06,1.3488681162590576e-05,4.7089206160949e-18,3.7567224241848796e-07,0.3
6437,6482,3.7556145192e-06,2.316671517118377e-05,-4.296829868867626e-19,-4.5195855572038447e-08,0.3
6438,6666,4.4657344818e-06,0.0001951343620882,-1.9221364330580606e-17,-1.5181918293835575e-06,0.3
6439,6459,3.9821658134e-06,5.1559748974456056e-05,-2.3845674687378684e-18,-2.2789207835127177e-07,0.3
6440,6441,3.8440959454e-06,2.131710828733677e-05,-3.1902224590576533e-18,-3.230508438898557e-07,0.3
6440,6460,3.2535440922e-06,2.46814337969452e-05,3.97165994796874e-18,5.264505443491195e-07,0.3
6440,6441,2.9637181758e-06,1.5853006672199016e-05,-7.814374889105462e-19,-1.2014083966502956e-07,0.3
6442,6484,3.0924258232e-06,5.680166070371632e-05,9.26856224013282e-19,1.332069238490816e-07,0.3
6442,6484,3.1599142552e-06,3.440935585830306e-05,1.7648485124060906e-18,2.450816704914213e-07,0.3
6442,6460,2.9800860882e-06,2.1631545744180543e-05,-2.6917047364194984e-18,-4.1023767009508963e-07,0.3
6443,6496,4.6089692116e-06,2.575590139716268e-05,8.29614487787145e-18,6.21267138453042e-07,0.3
6443,6501,3.7556145192e-06,3.231637932947775e-05,2.1014428606557188e-18,2.210385584759422e-07,0.3
6445,6665,3.2049190998e-06,1.502457954745282e-05,-4.783213559597095e-19,-6.494398862148623e-08,0.3
6446,6667,3.8836405278e-06,0.0001681684120428,6.222035714243834e-18,6.195976413664689e-07,0.3
6448,6465,3.4171102046e-06,3.714140666587193e-05,-3.715003052983287e-18,-4.5523316550110096e-07,0.3
6449,6452,4.3449015618e-06,2.1267220234572104e-05,4.456142809665135e-18,3.6854009409648765e-07,0.3
6449,6452,3.7579767704e-06,1.3024579547452823e-05,2.980671567220866e-18,3.1319863350081627e-07,0.3
6453,6514,3.7889213562e-06,8.021174551987838e-05,2.0500353637021656e-19,2.1255087547047572e-08,0.3
6454,6471,4.047770977e-06,6.079898987322333e-05,1.4869294298020727e-17,1.3833082552208828e-06,0.3
6454,6512,3.9481823444e-06,2.294938298937632e-05,1.2545228527951903e-17,1.215951391586089e-06,0.3
6455,6503,4.5912623406e-06,4.8805060492068336e-05,1.3113793136846703e-17,9.88462071848515e-07,0.3
6456,6502,4.4392352104e-06,2.7120226906771118e-05,1.1668145179406149e-18,9.308711320020345e-08,0.3
6457,6462,4.2158837318e-06,3.0677305050734176e-05,-6.006496949932081e-19,-5.223714793341314e-08,0.3
6457,6667,4.348268509e-06,5.631297954112574e-05,-2.744886440223471e-18,-2.2671864964954478e-07,0.3
6457,6523,5.271343708e-06,4.114820624257595e-05,3.3455361352148997e-18,1.9891131651376932e-07,0.3
6458,6467,3.9594705104e-06,7.518983680291856e-05,4.652110635887207e-18,4.48797774893835e-07,0.3
6460,6668,3.0148203372e-06,5.260550828100969e-05,1.2799552115492815e-18,1.915257946752509e-07,0.3
6461,6475,3.3200175762e-06,9.048042367016852e-05,-4.517026345366157e-18,-5.796916565076704e-07,0.3
6462,6532,2.463424921e-06,7.079680299964629e-05,-1.3642615494805132e-18,-2.8623919148494175e-07,0.3
6463,6534,2.4585237504e-06,6.480506049206832e-05,9.508798805301885e-19,2.0030277254774024e-07,0.3
6464,6518,4.038577079799999e-06,3.599854208428197e-05,1.0093471238416608e-17,9.425364967426297e-07,0.3
6465,6471,5.7588582038e-06,2.4192023676495604e-05,-3.6140705981767245e-18,-1.8387796813944795e-07,0.3
6465,6470,3.978148222e-06,0.000171043327432,-1.0093245480680215e-19,-9.662099342427999e-09,0.3
6467,6469,2.9739377498e-06,7.531297954112576e-05,3.4027691087369455e-19,5.203090028245133e-08,0.3
6472,6476,6.548388958e-06,2.099927104214098e-05,-6.615284708264744e-17,-2.6694481235719306e-06,0.3
6472,6533,4.7075300216e-06,0.0001214782367965,6.382225996159075e-17,4.610821433623048e-06,0.3
6473,6487,3.757790565400001e-06,8.697250462111113e-05,2.7780147801762187e-18,2.9192771799963543e-07,0.3
6476,6492,8e-06,6.292528739883945e-06,8.583803115944414e-17,2.3838261965014127e-06,0.3
6477,6499,2.919293642e-06,4.026649127671309e-05,-1.1871304520089685e-18,-1.8692868056687696e-07,0.3
6477,6528,4.2162151336e-06,5.245924391106772e-05,6.05071913032996e-18,5.26148610071235e-07,0.3
6479,6497,2.4585814476e-06,5.71194979489121e-05,1.0865860860025905e-20,2.2887853125474697e-09,0.3
6479,6664,3.773124218e-06,0.000128216358223,-1.681273958172407e-18,-1.7550847287144317e-07,0.3
6479,6497,4.5201125144e-06,1.8488681162590576e-05,1.6704080973114478e-18,1.292741858356598e-07,0.3
6481,6482,3.7117567062e-06,9.07495857773746e-05,8.712966144027999e-18,9.341488649667171e-07,0.3
6481,6520,3.7088851928e-06,0.0001684658505579,-1.0512845700627563e-17,-1.1285391339284487e-06,0.3
6483,6539,5.9380273818e-06,2.529179978202493e-05,-2.537470864785316e-20,-1.2223232311444198e-09,0.3
6485,6520,3.9559252262e-06,4.3730592891850845e-05,7.99608801869079e-18,7.725337603303952e-07,0.3
6489,6508,4.209411144199999e-06,8.628621312009589e-05,2.947993917344989e-17,2.5703610160765375e-06,0.3
6490,6538,3.8440959454000005e-06,0.0001198199246313,2.7445084814034964e-19,2.7791660060037294e-08,0.3
6491,6510,4.051571846e-06,7.87831517751085e-06,-8.471463033858922e-18,-7.868907815760461e-07,0.3
6493,6494,4.0479798316e-06,2.312095586463013e-05,1.5008032068620112e-17,1.3960963438532835e-06,0.3
6495,6518,3.869285822e-06,5.599854208428197e-05,-1.7682051604199293e-18,-1.771506584905019e-07,0.3
6495,6541,3.7579767704e-06,1.9217332181807444e-05,4.713139089385124e-18,4.952403138031882e-07,0.3
6498,6544,5.8137478828e-06,6.0850819798621954e-05,-1.685345972409965e-17,-8.431140945068904e-07,0.3
6500,6514,3.7579767704e-06,1.27566303550217e-05,1.9775663493190806e-19,2.0779581523684155e-08,0.3
6501,6536,3.8640527726e-06,0.0001082575048264,-4.0007151930669e-18,-4.017071665806209e-07,0.3
6501,6524,5.261778354599999e-06,2.573132184970986e-05,6.102158053724366e-18,3.6395906924804534e-07,0.3
6503,6509,5.258591175e-06,1.0803118619434352e-05,9.026846560860072e-18,5.389690720633618e-07,0.3
6503,6530,3.9062550068e-06,2.5609637027220706e-05,4.08694657598881e-18,4.031295715075075e-07,0.3
6504,6525,5.2706518174e-06,1.904915909490565e-05,-9.835882317130792e-18,-5.849335166354616e-07,0.3
6506,6507,3.3211722374000003e-06,0.0001437016395972,2.550606631420623e-18,3.2714946957861196e-07,0.3
6508,6526,4.352513313200001e-06,0.0001586948400205,2.0481704737276553e-17,1.6889622841496477e-06,0.3
6509,6543,3.8012275696e-06,6.731297954112572e-05,6.491831466911427e-18,6.695322968781164e-07,0.3
6511,6520,4.275286197599999e-06,7.220761677366739e-05,2.516757681937349e-18,2.1383653545587715e-07,0.3
6515,6516,2.461552143e-06,7.182211150495812e-05,6.313058278499236e-20,1.3265750882477897e-08,0.3
6515,6546,3.8866915702e-06,5.989803702089363e-05,-2.206841000804911e-18,-2.1947736211458317e-07,0.3
6515,6516,3.745865344999999e-06,3.338477631085023e-05,2.1437104180199457e-18,2.2644067680849766e-07,0.3
6521,6540,5.0716753006e-06,1.4949382989376328e-05,1.752830166240089e-17,1.1144331282439433e-06,0.3
6522,6540,5.3201751708e-06,1.37566303550217e-05,1.9848925415304163e-17,1.1612874246062955e-06,0.3
6522,6530,3.7586507798e-06,0.000144059894488,-1.1604038212567167e-18,-1.2189560215897803e-07,0.3
6527,6545,6.6290650368e-06,1.1170843917394794e-05,1.4133577899904193e-17,5.576811671914182e-07,0.3
6529,6534,3.7579767704e-06,1.287831517751085e-05,7.7636003921477985e-19,8.157722107351237e-08,0.3
6531,6542,2.4585282802e-06,6.28768572617928e-05,1.131993838267871e-19,2.3845353489968557e-08,0.3
6531,6663,5.013195514599999e-06,1.0196152422706632e-05,-1.701478174684544e-17,-1.1036671087208448e-06,0.3
6542,6663,4.1325483322e-06,3.0002670830492987e-05,-8.943235082131722e-18,-8.039741155036472e-07,0.3
6543,6544,7.019801616599999e-06,7.974691494688162e-06,2.1687567383988964e-17,7.699530772132244e-07,0.3
6550,6556,2.934248209e-06,2.765952507998536e-05,3.588118523965082e-18,5.604454232101406e-07,0.3
6551,6567,3.3277053834e-06,0.0001011105114986,-3.035493208713466e-17,-3.88119889444949e-06,0.3
6604,6610,5.5871019364e-06,3.253784025749622e-05,-1.4058042299482832e-16,-7.546912643149271e-06,0.3
6609,6617,3.6185517312e-06,7.26259590822515e-05,-2.0139811892503607e-18,-2.250202063010126e-07,0.3
6645,6646,3.4131822586e-06,5.180166070371632e-05,-5.758546209789402e-19,-7.069517313299155e-08,0.3
6657,6694,2.4588139058e-06,6.780166070371632e-05,0.0,2.4731479675666037e-20,0.3
322,6700,2.9804992676e-06,0.000242876419331,-9.369639414507179e-18,-1.4276955872348618e-06,0.3
211,6701,2.4693582058e-06,4.263081678632153e-05,2.514027113131895e-17,5.249426858820033e-06,0.3
346,6702,2.9870796204e-06,0.0004562307844315,-8.125791389188837e-18,-1.2338462493037959e-06,0.3
302,6703,4.693295002e-06,7.318983680291858e-05,5.694246810585134e-17,4.135032844001314e-06,0.3
6553,6704,4.447216510799999e-06,3.717011495953578e-05,2.5201516174286378e-17,2.004488131585468e-06,0.3
419,6705,3.9657196998e-06,0.0002184719211768,-7.258940119245223e-18,-6.984707792978034e-07,0.3
302,6706,4.0076408386000005e-06,7.87831517751085e-06,5.812405179039048e-17,5.496892316799504e-06,0.3
481,6707,5.9275465012e-06,2.9930874060768502e-05,1.2471170434366393e-16,6.026510607158173e-06,0.3
417,6708,3.4230377674000003e-06,7.877562324054548e-05,-2.8637868173915926e-16,-3.499502961820327e-05,0.3
473,6709,3.9481823444e-06,1.453516942700323e-05,-3.5015790389680606e-16,-3.393919764550516e-05,0.3
265,6710,4.488637924199999e-06,5.258359956404985e-05,1.1042828340939899e-16,8.647359919680287e-06,0.3
6572,6711,3.3350577354e-06,0.0001614507414177,-1.4681959642424792e-18,-1.870622197912525e-07,0.3
42,6712,5.0716753006e-06,0.0001562798975003,-2.2208034226753234e-16,-1.411966175169032e-05,0.3
268,6713,4.2092137336e-06,5.7511802794325366e-05,-8.304740136571271e-17,-7.241481845509143e-06,0.3
